AC144450.1,Nasopharyngeal Carcinoma,30,1319
AC245452.1,Astrocytoma,31,1298
AC245452.1,Heart Diseases,31,1321
AC245452.1,"Carcinoma, Hepatocellular",31,1310
ADAMTS9-AS1,Glioma,32,1322
ADAMTS9-AS1,"Carcinoma, Ovarian Epithelial",32,1323
ADAMTS9-AS2,"Carcinoma, Renal Cell",33,1324
ADAMTS9-AS2,Glioma,33,1322
ADAMTS9-AS2,"Carcinoma, Non-Small-Cell Lung",33,1312
ADARB2-AS1,Breast Neoplasms,34,1303
ADARB2-AS1,"Epilepsy, Temporal Lobe",34,1325
AFAP1-AS1,Neoplasms,35,1299
AFAP1-AS1,Cholangiocarcinoma,35,1326
AFAP1-AS1,Colorectal Neoplasms,35,1304
AFAP1-AS1,Esophageal Squamous Cell Carcinoma,35,1327
AFAP1-AS1,Gallbladder Neoplasms,35,1328
AFAP1-AS1,"Carcinoma, Hepatocellular",35,1310
AFAP1-AS1,Adenocarcinoma of Lung,35,1329
AFAP1-AS1,Lung Neoplasms,35,1308
AFAP1-AS1,Nasopharyngeal Carcinoma,35,1319
AFAP1-AS1,"Carcinoma, Non-Small-Cell Lung",35,1312
AFAP1-AS1,Ovarian Neoplasms,35,1309
AFAP1-AS1,Pancreatic Neoplasms,35,1315
AFAP1-AS1,Stomach Neoplasms,35,1307
AFAP1-AS1,Thyroid Neoplasms,35,1330
AGAP2-AS1,Glioma,36,1322
AGAP2-AS1,"Carcinoma, Non-Small-Cell Lung",36,1312
AGAP2-AS1,Stomach Neoplasms,36,1307
AIRN,Astrocytoma,37,1298
AIRN,Wilms Tumor,37,1331
AL022322.2,Astrocytoma,38,1298
AL022322.2,Lung Neoplasms,38,1308
AL031123.2,Astrocytoma,39,1298
AL031123.2,Pancreatic Neoplasms,39,1315
AL031595.2,Astrocytoma,40,1298
AL031710.1,Astrocytoma,41,1298
AL031710.1,"Thyroid Cancer, Papillary",41,1332
AL121895.1,Astrocytoma,42,1298
AL121895.1,Stomach Neoplasms,42,1307
AL139011.1,Astrocytoma,43,1298
AL162457.1,Breast Neoplasms,44,1303
AL162457.1,Fragile X Syndrome,44,1333
AL162457.1,Nervous System Diseases,44,1334
AL162457.1,Ovarian Neoplasms,44,1309
AL357033.4,Astrocytoma,45,1298
AL358334.2,Astrocytoma,46,1298
AL358334.2,"Carcinoma, Hepatocellular",46,1310
AL590666.3,Astrocytoma,47,1298
AL590666.3,Colorectal Neoplasms,47,1304
AL627422.2,Intervertebral Disc Degeneration,48,1335
AL627422.2,Stomach Neoplasms,48,1307
AOC4P,Colonic Neoplasms,49,1336
AOC4P,"Carcinoma, Hepatocellular",49,1310
AP002380.1,Astrocytoma,50,1298
AP002380.1,Stomach Neoplasms,50,1307
APTR,Glioblastoma,51,1301
APTR,Liver Cirrhosis,51,1337
ASAP1-IT1,Astrocytoma,52,1298
ASAP1-IT1,"Carcinoma, Non-Small-Cell Lung",52,1312
ASAP1-IT1,Ovarian Neoplasms,52,1309
ATB,Breast Neoplasms,53,1303
ATB,Esophageal Squamous Cell Carcinoma,53,1327
ATB,Keloid,53,1338
ATB,Glioma,53,1322
ATB,Prostatic Neoplasms,53,1339
ATP6V1G2-DDX39B,"Cardiomyopathy, Dilated",54,1340
ATP6V1G2-DDX39B,"Cardiomyopathy, Hypertrophic",54,1341
BAALC-AS1,Astrocytoma,55,1298
BACE1-AS,Alzheimer Disease,56,1342
BACE1-AS,Colonic Neoplasms,56,1336
BACE1-AS,Heart Failure,56,1318
BACE1-AS,"Myositis, Inclusion Body",56,1343
BACE1-AS,Ovarian Neoplasms,56,1309
BAIAP2-AS1,"Carcinoma, Hepatocellular",57,1310
BALR-2,Precursor Cell Lymphoblastic Leukemia-Lymphoma,58,1344
BANCR,Colorectal Neoplasms,59,1304
BANCR,Eosinophilic Esophagitis,59,1345
BANCR,Esophageal Squamous Cell Carcinoma,59,1327
BANCR,Gastrointestinal Neoplasms,59,1346
BANCR,"Carcinoma, Hepatocellular",59,1310
BANCR,Lung Neoplasms,59,1308
BANCR,Melanoma,59,1347
BANCR,"Carcinoma, Non-Small-Cell Lung",59,1312
BANCR,Osteosarcoma,59,1305
BANCR,"Thyroid Cancer, Papillary",59,1332
BANCR,Retinoblastoma,59,1348
BANCR,Stomach Neoplasms,59,1307
BANCR,Urinary Bladder Neoplasms,59,1306
BCAR4,Breast Neoplasms,60,1303
BCAR4,Uterine Cervical Neoplasms,60,1300
BCAR4,Chondrosarcoma,60,1349
BCAR4,Colonic Neoplasms,60,1336
BCAR4,Colorectal Neoplasms,60,1304
BCAR4,"Carcinoma, Non-Small-Cell Lung",60,1312
BCAR4,Osteosarcoma,60,1305
BCAR4,Stomach Neoplasms,60,1307
BCYRN1,Aging,61,1350
BCYRN1,Alzheimer Disease,61,1342
BCYRN1,Astrocytoma,61,1298
BCYRN1,Breast Neoplasms,61,1303
BCYRN1,Neoplasms,61,1299
BCYRN1,Uterine Cervical Neoplasms,61,1300
BCYRN1,Colonic Neoplasms,61,1336
BCYRN1,Esophageal Neoplasms,61,1351
BCYRN1,Glioblastoma,61,1301
BCYRN1,Lung Neoplasms,61,1308
BCYRN1,Glioma,61,1322
BCYRN1,"Carcinoma, Non-Small-Cell Lung",61,1312
BCYRN1,Ovarian Neoplasms,61,1309
BCYRN1,Parotid Neoplasms,61,1352
BCYRN1,"Carcinoma, Squamous Cell",61,1320
BCYRN1,Tongue Neoplasms,61,1353
BDNF-AS,Depression,62,1354
BDNF-AS,Huntington Disease,62,1355
BDNF-AS,Mental Disorders,62,1356
BDNF-AS,Obesity,62,1357
BDNF-AS,Retinoblastoma,62,1348
BDNF-AS,Schizophrenia,62,1358
BDNF-AS,Seizures,62,1316
BLACAT1,Neoplasms,63,1299
BLACAT1,Uterine Cervical Neoplasms,63,1300
BLACAT1,Colorectal Neoplasms,63,1304
BLACAT1,Adenocarcinoma of Lung,63,1329
BLACAT1,"Carcinoma, Non-Small-Cell Lung",63,1312
BLACAT1,Stomach Neoplasms,63,1307
BLACAT1,Urinary Bladder Neoplasms,63,1306
BOK-AS1,Neoplasms,64,1299
BOK-AS1,"Carcinoma, Squamous Cell",64,1320
BOK-AS1,Testicular Neoplasms,64,1359
C14orf132,"Carcinoma, Hepatocellular",65,1310
C14orf132,"Carcinoma, Non-Small-Cell Lung",65,1312
C21orf62-AS1,Astrocytoma,66,1298
C21orf62-AS1,"Carcinoma, Renal Cell",66,1324
C5orf66-AS1,Esophageal Squamous Cell Carcinoma,67,1327
C5orf66-AS1,Squamous Cell Carcinoma of Head and Neck,67,1360
C5orf66-AS1,"Carcinoma, Squamous Cell",67,1320
C5orf66-AS1,Urinary Bladder Neoplasms,67,1306
CADM3-AS1,Astrocytoma,68,1298
CADM3-AS1,Urinary Bladder Neoplasms,68,1306
CAHM,Astrocytoma,69,1298
CAHM,Colorectal Neoplasms,69,1304
CASC11,Astrocytoma,70,1298
CASC11,Colorectal Neoplasms,70,1304
CASC11,"Carcinoma, Hepatocellular",70,1310
CASC15,Astrocytoma,71,1298
CASC15,"Carcinoma, Basal Cell",71,1361
CASC15,"Carcinoma, Hepatocellular",71,1310
CASC15,Melanoma,71,1347
CASC15,Neuroblastoma,71,1302
CASC15,Stomach Neoplasms,71,1307
CASC2,Astrocytoma,72,1298
CASC2,Breast Neoplasms,72,1303
CASC2,Neoplasms,72,1299
CASC2,Colorectal Neoplasms,72,1304
CASC2,Endometrial Neoplasms,72,1362
CASC2,Glioma,72,1322
CASC2,"Carcinoma, Hepatocellular",72,1310
CASC2,Adenocarcinoma of Lung,72,1329
CASC2,Lung Neoplasms,72,1308
CASC2,Osteosarcoma,72,1305
CASC2,Pancreatic Neoplasms,72,1315
CASC2,Prostatic Neoplasms,72,1339
CASC2,"Carcinoma, Renal Cell",72,1324
CASC2,Stomach Neoplasms,72,1307
CASC2,Thyroid Neoplasms,72,1330
CASC2c,Astrocytoma,73,1298
CASC8,Colorectal Neoplasms,74,1304
CASC8,Lung Neoplasms,74,1308
CASC8,Urinary Bladder Neoplasms,74,1306
CASC9,Esophageal Neoplasms,75,1351
CASC9,Esophageal Squamous Cell Carcinoma,75,1327
CASC9,Nasopharyngeal Carcinoma,75,1319
CASC9,"Carcinoma, Non-Small-Cell Lung",75,1312
CASC9,"Carcinoma, Squamous Cell",75,1320
CASC9,Stomach Neoplasms,75,1307
CAT104,Breast Neoplasms,76,1303
CBR3-AS1,Carcinoma,77,1363
CBR3-AS1,Colorectal Neoplasms,77,1304
CBR3-AS1,Glioma,77,1322
CBR3-AS1,"Carcinoma, Hepatocellular",77,1310
CBR3-AS1,Inflammatory Bowel Diseases,77,1364
CBR3-AS1,Prostate,77,1365
CBR3-AS1,Prostatic Neoplasms,77,1339
CBR3-AS1,"Carcinoma, Squamous Cell",77,1320
CBR3-AS1,Stomach Neoplasms,77,1307
CCAL,Colorectal Neoplasms,78,1304
CCAL,"Carcinoma, Hepatocellular",78,1310
CCAL,Osteosarcoma,78,1305
CCAL,Stomach Neoplasms,78,1307
CCAL,"Thyroid Cancer, Papillary",78,1332
CCAT1,"Leukemia, Myeloid, Acute",79,1366
CCAT1,Breast Neoplasms,79,1303
CCAT1,Neoplasms,79,1299
CCAT1,Uterine Cervical Neoplasms,79,1300
CCAT1,Colonic Neoplasms,79,1336
CCAT1,Colorectal Neoplasms,79,1304
CCAT1,Endometrial Neoplasms,79,1362
CCAT1,Esophageal Squamous Cell Carcinoma,79,1327
CCAT1,Gallbladder Neoplasms,79,1328
CCAT1,Glioma,79,1322
CCAT1,"Carcinoma, Hepatocellular",79,1310
CCAT1,Cholangiocarcinoma,79,1326
CCAT1,Squamous Cell Carcinoma of Head and Neck,79,1360
CCAT1,Adenocarcinoma of Lung,79,1329
CCAT1,Lung Neoplasms,79,1308
CCAT1,Medulloblastoma,79,1367
CCAT1,Multiple Myeloma,79,1368
CCAT1,Nasopharyngeal Carcinoma,79,1319
CCAT1,"Carcinoma, Non-Small-Cell Lung",79,1312
CCAT1,Osteosarcoma,79,1305
CCAT1,Ovarian Neoplasms,79,1309
CCAT1,"Carcinoma, Ovarian Epithelial",79,1323
CCAT1,Pancreatic Neoplasms,79,1315
CCAT1,"Carcinoma, Renal Cell",79,1324
CCAT1,Retinoblastoma,79,1348
CCAT1,Stomach Neoplasms,79,1307
CCAT2,Breast Neoplasms,80,1303
CCAT2,Neoplasms,80,1299
CCAT2,Uterine Cervical Neoplasms,80,1300
CCAT2,Cholangiocarcinoma,80,1326
CCAT2,Colonic Neoplasms,80,1336
CCAT2,Colorectal Neoplasms,80,1304
CCAT2,Glioma,80,1322
CCAT2,"Carcinoma, Hepatocellular",80,1310
CCAT2,Lung Neoplasms,80,1308
CCAT2,"Carcinoma, Non-Small-Cell Lung",80,1312
CCAT2,Squamous Cell Carcinoma of Head and Neck,80,1360
CCAT2,Osteosarcoma,80,1305
CCAT2,Ovarian Neoplasms,80,1309
CCAT2,"Carcinoma, Ovarian Epithelial",80,1323
CCAT2,Pituitary Neoplasms,80,1369
CCAT2,Prostatic Neoplasms,80,1339
CCAT2,"Carcinoma, Renal Cell",80,1324
CCAT2,"Carcinoma, Squamous Cell",80,1320
CCAT2,Stomach Neoplasms,80,1307
CCAT2,Urinary Bladder Neoplasms,80,1306
CCDC144NL-AS1,Astrocytoma,81,1298
CCDC144NL-AS1,Cardiomegaly,81,1370
CCDC144NL-AS1,Urinary Bladder Neoplasms,81,1306
CCDC26,"Leukemia, Myeloid, Acute",82,1366
CCDC26,Astrocytoma,82,1298
CCDC26,Breast Neoplasms,82,1303
CCDC26,Gastrointestinal Stromal Tumors,82,1371
CCDC26,Hematologic Neoplasms,82,1372
CCDC26,Glioma,82,1322
CCDC26,Pancreatic Neoplasms,82,1315
CCEPR,Uterine Cervical Neoplasms,83,1300
CCEPR,"Carcinoma, Hepatocellular",83,1310
CCEPR,Urinary Bladder Neoplasms,83,1306
CCND1,Neoplasms,84,1299
CCND1,Uterine Cervical Neoplasms,84,1300
CCND2-AS1,Glioma,85,1322
CCND2-AS1,"Thyroid Cancer, Papillary",85,1332
CDKN2B,Coronary Artery Disease,86,1373
CDKN2B,Ovarian Neoplasms,86,1309
CDKN2B-AS1,"Aortic Aneurysm, Abdominal",87,1374
CDKN2B-AS1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,87,1344
CDKN2B-AS1,"Leukemia, Myeloid, Acute",87,1366
CDKN2B-AS1,Alzheimer Disease,87,1342
CDKN2B-AS1,Aortic Aneurysm,87,1375
CDKN2B-AS1,Atherosclerosis,87,1376
CDKN2B-AS1,Astrocytoma,87,1298
CDKN2B-AS1,"Carcinoma, Basal Cell",87,1361
CDKN2B-AS1,Breast Neoplasms,87,1303
CDKN2B-AS1,Neoplasms,87,1299
CDKN2B-AS1,Cardiovascular Diseases,87,1377
CDKN2B-AS1,Carotid Stenosis,87,1378
CDKN2B-AS1,Uterine Cervical Neoplasms,87,1300
CDKN2B-AS1,Colorectal Neoplasms,87,1304
CDKN2B-AS1,Heart Failure,87,1318
CDKN2B-AS1,Coronary Artery Disease,87,1373
CDKN2B-AS1,Diabetes Mellitus,87,1379
CDKN2B-AS1,Endometriosis,87,1380
CDKN2B-AS1,Esophageal Neoplasms,87,1351
CDKN2B-AS1,Frailty,87,1381
CDKN2B-AS1,Gallbladder Neoplasms,87,1328
CDKN2B-AS1,Glaucoma,87,1382
CDKN2B-AS1,Glioma,87,1322
CDKN2B-AS1,"Carcinoma, Hepatocellular",87,1310
CDKN2B-AS1,Hypertension,87,1383
CDKN2B-AS1,Intracranial Aneurysm,87,1384
CDKN2B-AS1,Squamous Cell Carcinoma of Head and Neck,87,1360
CDKN2B-AS1,Leukemia,87,1385
CDKN2B-AS1,Lung Neoplasms,87,1308
CDKN2B-AS1,Medulloblastoma,87,1367
CDKN2B-AS1,Melanoma,87,1347
CDKN2B-AS1,Mouth Neoplasms,87,1386
CDKN2B-AS1,Primary Myelofibrosis,87,1387
CDKN2B-AS1,Myocardial Infarction,87,1388
CDKN2B-AS1,Nasopharyngeal Carcinoma,87,1319
CDKN2B-AS1,"Neoplasms, Nerve Tissue",87,1389
CDKN2B-AS1,Neurofibromatoses,87,1390
CDKN2B-AS1,Neurofibromatosis 1,87,1391
CDKN2B-AS1,"Carcinoma, Non-Small-Cell Lung",87,1312
CDKN2B-AS1,Osteosarcoma,87,1305
CDKN2B-AS1,Ovarian Neoplasms,87,1309
CDKN2B-AS1,Pancreatic Neoplasms,87,1315
CDKN2B-AS1,Periodontitis,87,1392
CDKN2B-AS1,Peripheral Arterial Disease,87,1393
CDKN2B-AS1,"Neurofibroma, Plexiform",87,1394
CDKN2B-AS1,"Glaucoma, Open-Angle",87,1395
CDKN2B-AS1,Prostate,87,1365
CDKN2B-AS1,Prostatic Neoplasms,87,1339
CDKN2B-AS1,Prostatic Hyperplasia,87,1396
CDKN2B-AS1,"Carcinoma, Squamous Cell",87,1320
CDKN2B-AS1,Stomach Neoplasms,87,1307
CDKN2B-AS1,Stroke,87,1397
CDKN2B-AS1,Thyroid Neoplasms,87,1330
CDKN2B-AS1,Triple Negative Breast Neoplasms,87,1398
CDKN2B-AS1,"Diabetes Mellitus, Type 2",87,1399
CDKN2B-AS1,Urinary Bladder Neoplasms,87,1306
CEBPA-AS1,Squamous Cell Carcinoma of Head and Neck,88,1360
CEBPA-AS1,Stomach Neoplasms,88,1307
CERNA2,Breast Neoplasms,89,1303
CERNA2,Ovarian Neoplasms,89,1309
CERNA2,"Carcinoma, Ovarian Epithelial",89,1323
CFLAR-AS1,Astrocytoma,90,1298
CFLAR-AS1,Esophageal Squamous Cell Carcinoma,90,1327
CHRF,Cardiomegaly,91,1370
CHRF,Silicosis,91,1400
CLMAT3,Astrocytoma,92,1298
CLMAT3,Colorectal Neoplasms,92,1304
CPS1-IT1,"Carcinoma, Hepatocellular",93,1310
CPS1-IT1,Cholangiocarcinoma,93,1326
CPS1-IT1,Lung Neoplasms,93,1308
CPS1-IT1,"Carcinoma, Ovarian Epithelial",93,1323
CRNDE,Breast Neoplasms,94,1303
CRNDE,Uterine Cervical Neoplasms,94,1300
CRNDE,Medulloblastoma,94,1367
CRNDE,"Leukemia, Lymphocytic, Chronic, B-Cell",94,1401
CRNDE,Colorectal Neoplasms,94,1304
CRNDE,Gallbladder Neoplasms,94,1328
CRNDE,Glioma,94,1322
CRNDE,Hepatoblastoma,94,1402
CRNDE,"Carcinoma, Hepatocellular",94,1310
CRNDE,Ovarian Neoplasms,94,1309
CRNDE,Pancreatic Neoplasms,94,1315
CRNDE,"Carcinoma, Renal Cell",94,1324
CRNDE,Stomach Neoplasms,94,1307
CRNDE,"Thyroid Cancer, Papillary",94,1332
CTBP1-AS,Prostate,95,1365
CTBP1-AS,Prostatic Neoplasms,95,1339
CTD-2574D22.4,"Carcinoma, Hepatocellular",96,1310
CTD-2574D22.4,Osteoarthritis,96,1403
CYTOR,Astrocytoma,97,1298
CYTOR,Breast Neoplasms,97,1303
CYTOR,Neoplasms,97,1299
CYTOR,Colonic Neoplasms,97,1336
CYTOR,Colorectal Neoplasms,97,1304
CYTOR,Esophageal Squamous Cell Carcinoma,97,1327
CYTOR,Gallbladder Neoplasms,97,1328
CYTOR,Glioblastoma,97,1301
CYTOR,Glioma,97,1322
CYTOR,Squamous Cell Carcinoma of Head and Neck,97,1360
CYTOR,"Carcinoma, Hepatocellular",97,1310
CYTOR,Adenocarcinoma of Lung,97,1329
CYTOR,Pancreatic Neoplasms,97,1315
CYTOR,"Carcinoma, Renal Cell",97,1324
CYTOR,Stomach Neoplasms,97,1307
CYTOR,Triple Negative Breast Neoplasms,97,1398
DANCR,Astrocytoma,98,1298
DANCR,Bone Diseases,98,1404
DANCR,Brain Neoplasms,98,1405
DANCR,Breast Neoplasms,98,1303
DANCR,Colorectal Neoplasms,98,1304
DANCR,"Carcinoma, Hepatocellular",98,1310
DANCR,"Carcinoma, Non-Small-Cell Lung",98,1312
DANCR,Osteosarcoma,98,1305
DANCR,Prostatic Neoplasms,98,1339
DANCR,"Carcinoma, Renal Cell",98,1324
DANCR,Stomach Neoplasms,98,1307
DANCR,Triple Negative Breast Neoplasms,98,1398
DAOA-AS1,Bipolar Disorder,99,1406
DAOA-AS1,Panic Disorder,99,1407
DAOA-AS1,Schizophrenia,99,1358
DBET,"Muscular Dystrophy, Duchenne",100,1408
DBET,"Muscular Dystrophy, Facioscapulohumeral",100,1409
DBH-AS1,"Carcinoma, Hepatocellular",101,1310
DBH-AS1,Neuroblastoma,101,1302
DCTN1-AS1,Astrocytoma,102,1298
DCTN1-AS1,"Thyroid Cancer, Papillary",102,1332
DGCR5,Astrocytoma,103,1298
DGCR5,DiGeorge Syndrome,103,1410
DGCR5,Glioblastoma,103,1301
DGCR5,"Carcinoma, Hepatocellular",103,1310
DGCR5,Huntington Disease,103,1355
DGCR5,Adenocarcinoma of Lung,103,1329
DGCR5,Lung Neoplasms,103,1308
DGCR5,"Carcinoma, Renal Cell",103,1324
DISC1,Schizophrenia,104,1358
DISC2,Astrocytoma,105,1298
DISC2,Autism Spectrum Disorder,105,1411
DISC2,Bipolar Disorder,105,1406
DISC2,Depression,105,1354
DISC2,"Depressive Disorder, Major",105,1412
DISC2,Mood Disorders,105,1413
DISC2,Psychotic Disorders,105,1414
DISC2,Schizophrenia,105,1358
DLEU1,Breast Neoplasms,106,1303
DLEU1,"Leukemia, Lymphocytic, Chronic, B-Cell",106,1401
DLEU1,"Carcinoma, Ovarian Epithelial",106,1323
DLEU1,Stomach Neoplasms,106,1307
DLEU2,Astrocytoma,107,1298
DLEU2,"Leukemia, Lymphocytic, Chronic, B-Cell",107,1401
DLEU2,Laryngeal Neoplasms,107,1415
DLEU2,"Leukemia, Lymphoid",107,1416
DLEU2,Lymphoma,107,1417
DLEU2,Pancreatic Neoplasms,107,1315
DLG1-AS1,Astrocytoma,108,1298
DLX6-AS1,Astrocytoma,109,1298
DLX6-AS1,Adenocarcinoma of Lung,109,1329
DLX6-AS1,Nervous System Diseases,109,1334
DNM3OS,Ovarian Neoplasms,110,1309
DNM3OS,"Carcinoma, Ovarian Epithelial",110,1323
DPP10-AS1,Breast Neoplasms,111,1303
DPP10-AS1,Colorectal Neoplasms,111,1304
DRAIC,Breast Neoplasms,112,1303
DRAIC,"Carcinoma, Hepatocellular",112,1310
DRAIC,Adenocarcinoma of Lung,112,1329
DRAIC,Prostatic Neoplasms,112,1339
DRAIC,"Carcinoma, Renal Cell",112,1324
DRAIC,Urinary Bladder Neoplasms,112,1306
DSCAM-AS1,Breast Neoplasms,113,1303
DUXAP10,Colorectal Neoplasms,114,1304
DUXAP10,Ovarian Neoplasms,114,1309
DUXAP8,"Carcinoma, Renal Cell",115,1324
DUXAP8,Stomach Neoplasms,115,1307
EGFR-AS1,"Carcinoma, Hepatocellular",116,1310
EGFR-AS1,Osteosarcoma,116,1305
EgoA,Astrocytoma,117,1298
EgoA,Glioblastoma,117,1301
EGOB,Astrocytoma,118,1298
EGOB,Glioblastoma,118,1301
EGOT,Breast Neoplasms,119,1303
EGOT,Glioma,119,1322
EGOT,Prostatic Neoplasms,119,1339
EGOT,"Carcinoma, Renal Cell",119,1324
EGOT,Stomach Neoplasms,119,1307
EMX2OS,Astrocytoma,120,1298
EMX2OS,Hypertension,120,1383
ENST00000537266,Astrocytoma,121,1298
ENST00000537266,"Thyroid Cancer, Papillary",121,1332
ENTPD1-AS1,Astrocytoma,122,1298
ENTPD1-AS1,Stomach Neoplasms,122,1307
EPB41L4A-AS2,Breast Neoplasms,123,1303
EPB41L4A-AS2,Squamous Cell Carcinoma of Head and Neck,123,1360
EPB41L4A-AS2,Kidney Neoplasms,123,1418
EPB41L4A-AS2,Lung Neoplasms,123,1308
ERVH48-1,Breast Neoplasms,124,1303
ERVH48-1,Stomach Neoplasms,124,1307
ESCCAL-5,"Carcinoma, Squamous Cell",125,1320
EWSAT1,Uterine Cervical Neoplasms,126,1300
EWSAT1,"Sarcoma, Ewing",126,1419
EWSAT1,Osteosarcoma,126,1305
FALEC,Astrocytoma,127,1298
FALEC,"Carcinoma, Hepatocellular",127,1310
FALEC,Prostatic Neoplasms,127,1339
FALEC,Thyroid Neoplasms,127,1330
FAM215A,Astrocytoma,128,1298
FAM215A,Ovarian Neoplasms,128,1309
FAM3D-AS1,Squamous Cell Carcinoma of Head and Neck,129,1360
FAM3D-AS1,Laryngeal Neoplasms,129,1415
FAM3D-AS1,Pharyngeal Neoplasms,129,1420
FAM3D-AS1,Tongue Neoplasms,129,1353
FAM83H-AS1,Colorectal Neoplasms,130,1304
FAM83H-AS1,Lung Neoplasms,130,1308
FAS-AS1,Ataxia Telangiectasia,131,1421
FAS-AS1,"Lymphoma, Non-Hodgkin",131,1422
FBXL19-AS1,Astrocytoma,132,1298
FBXL19-AS1,Colorectal Neoplasms,132,1304
FBXL19-AS1,"Arthritis, Rheumatoid",132,1423
FENDRR,"Pulmonary Disease, Chronic Obstructive",133,1424
FENDRR,Gallbladder Neoplasms,133,1328
FENDRR,Adenocarcinoma of Lung,133,1329
FENDRR,Lung Neoplasms,133,1308
FENDRR,"Carcinoma, Non-Small-Cell Lung",133,1312
FENDRR,Osteosarcoma,133,1305
FENDRR,Prostatic Neoplasms,133,1339
FENDRR,Stomach Neoplasms,133,1307
FER1L4,Colonic Neoplasms,134,1336
FER1L4,Endometrial Neoplasms,134,1362
FER1L4,"Carcinoma, Hepatocellular",134,1310
FER1L4,Stomach Neoplasms,134,1307
FEZF1-AS1,Colorectal Neoplasms,135,1304
FEZF1-AS1,"Carcinoma, Non-Small-Cell Lung",135,1312
FEZF1-AS1,Stomach Neoplasms,135,1307
FGF10-AS1,Astrocytoma,136,1298
FGF10-AS1,"Heart Septal Defects, Ventricular",136,1425
FGFR3-AS1,Osteosarcoma,137,1305
FMR1-AS1,Fragile X Syndrome,138,1333
FMR1-AS1,Neurodevelopmental Disorders,138,1426
FMR5,Fragile X Syndrome,139,1333
FMR6,Fragile X Syndrome,140,1333
FOXC2-AS1,Breast Neoplasms,141,1303
FOXC2-AS1,Osteosarcoma,141,1305
FOXCUT,Breast Neoplasms,142,1303
FOXCUT,Nasopharyngeal Carcinoma,142,1319
FOXCUT,Squamous Cell Carcinoma of Head and Neck,142,1360
FOXCUT,"Carcinoma, Squamous Cell",142,1320
FOXD2-AS1,Astrocytoma,143,1298
FOXD2-AS1,Esophageal Squamous Cell Carcinoma,143,1327
FOXD2-AS1,Nasopharyngeal Carcinoma,143,1319
FOXD2-AS1,"Carcinoma, Non-Small-Cell Lung",143,1312
FOXD2-AS1,Pterygium,143,1427
FOXD2-AS1,"Colitis, Ulcerative",143,1428
FOXD3-AS1,Glioma,144,1322
FR0348383,Prostatic Neoplasms,145,1339
FTH1P3,Squamous Cell Carcinoma of Head and Neck,146,1360
FTX,Colorectal Neoplasms,147,1304
FTX,Glioma,147,1322
FTX,"Carcinoma, Hepatocellular",147,1310
